Departamento;Provincia;Distrito;P69_2_T;P70A_1_1;P70A_2_1;P70A_3_1;P70A_4_1;P70A_5_1
AREQUIPA;CARAVELI;ATICO;3;0;2;0; ; 
AREQUIPA;CARAVELI;ATIQUIPA; ; ; ; ; ; 
AREQUIPA;CARAVELI;BELLA UNION;7;2; ;0; ; 
AREQUIPA;CARAVELI;CAHUACHO; ; ; ; ; ; 
AREQUIPA;CARAVELI;CHALA;10;4;4;0; ; 
AREQUIPA;CARAVELI;CHAPARRA;4;0;2;0; ; 
AREQUIPA;CARAVELI;HUANUHUANU;5;1;2;0; ; 
AREQUIPA;CARAVELI;JAQUI; ; ; ; ; ; 
AREQUIPA;CARAVELI;LOMAS; ; ; ; ; ; 
AREQUIPA;CARAVELI;QUICACHA; ; ; ; ; ; 
AREQUIPA;CARAVELI;YAUCA;1;2; ;0; ; 
AREQUIPA;CASTILLA;APLAO;3;1; ;0; ; 
AREQUIPA;CASTILLA;ANDAGUA; ; ; ; ; ; 
AREQUIPA;CASTILLA;AYO; ; ; ; ; ; 
AREQUIPA;CASTILLA;CHACHAS; ; ; ; ; ; 
AREQUIPA;CASTILLA;CHILCAYMARCA;2;0; ;0; ; 
AREQUIPA;CASTILLA;CHOCO;6;0; ;0; ; 
AREQUIPA;CASTILLA;HUANCARQUI; ; ; ; ; ; 
AREQUIPA;CASTILLA;MACHAGUAY; ; ; ; ; ; 
AREQUIPA;CASTILLA;ORCOPAMPA;9;2;4;0; ; 
AREQUIPA;CASTILLA;PAMPACOLCA; ; ; ; ; ; 
AREQUIPA;CASTILLA;TIPAN; ; ; ; ; ; 
AREQUIPA;CASTILLA;UNON; ; ; ; ; ; 
AREQUIPA;CASTILLA;URACA;3;1;2;0; ; 
AREQUIPA;CASTILLA;VIRACO; ; ; ; ; ; 
AREQUIPA;CAYLLOMA;CHIVAY;17;1;4;0; ; 
AREQUIPA;CAYLLOMA;ACHOMA;2;0;2;0; ; 
AREQUIPA;CAYLLOMA;CABANACONDE;2; ; ; ; ; 
AREQUIPA;CAYLLOMA;CALLALLI;3;1;12;0; ; 
AREQUIPA;CAYLLOMA;CAYLLOMA;5;1; ;0; ; 
AREQUIPA;CAYLLOMA;COPORAQUE;2;1; ;0; ; 
AREQUIPA;CAYLLOMA;HUAMBO; ; ; ; ; ; 
AREQUIPA;CAYLLOMA;HUANCA;2;0;2;0; ; 
AREQUIPA;CAYLLOMA;ICHUPAMPA;2;0;2;0; ; 
AREQUIPA;CAYLLOMA;LARI;2; ; ; ; ; 
AREQUIPA;CAYLLOMA;LLUTA;2;0; ;0; ; 
AREQUIPA;CAYLLOMA;MACA;2; ; ; ; ; 
AREQUIPA;CAYLLOMA;MADRIGAL; ; ; ; ; ; 
AREQUIPA;CAYLLOMA;SAN ANTONIO DE CHUCA;7;1;5;0; ; 
AREQUIPA;CAYLLOMA;SIBAYO; ; ; ; ; ; 
AREQUIPA;CAYLLOMA;TAPAY; ; ; ; ; ; 
AREQUIPA;CAYLLOMA;TISCO; ; ; ; ; ; 
AREQUIPA;CAYLLOMA;TUTI;2;0;1;0; ; 
AREQUIPA;CAYLLOMA;YANQUE;2;0;2;0; ; 
AREQUIPA;CAYLLOMA;MAJES;59;8;10;0; ; 
AREQUIPA;CONDESUYOS;CHUQUIBAMBA;3;1; ;0; ; 
AREQUIPA;CONDESUYOS;ANDARAY; ; ; ; ; ; 
AREQUIPA;CONDESUYOS;CAYARANI;2;0;2;0; ; 
AREQUIPA;CONDESUYOS;CHICHAS; ; ; ; ; ; 
AREQUIPA;CONDESUYOS;IRAY; ; ; ; ; ; 
AREQUIPA;CONDESUYOS;RIO GRANDE; ; ; ; ; ; 
AREQUIPA;CONDESUYOS;SALAMANCA; ; ; ; ; ; 
AREQUIPA;CONDESUYOS;YANAQUIHUA; ; ; ; ; ; 
AREQUIPA;ISLAY;MOLLENDO;37;3;8;0;3;2
AREQUIPA;ISLAY;COCACHACRA;16;2;7;0; ; 
AREQUIPA;ISLAY;DEAN VALDIVIA;13;2;8;0;1;1
AREQUIPA;ISLAY;ISLAY;15;1;3;0; ; 
AREQUIPA;ISLAY;MEJIA;11;0;3;0;1; 
AREQUIPA;ISLAY;PUNTA DE BOMBON;30;2;6;0;2; 
AREQUIPA;LA UNION;COTAHUASI; ; ; ; ; ; 
AREQUIPA;LA UNION;ALCA; ; ; ; ; ; 
AREQUIPA;LA UNION;CHARCANA; ; ; ; ; ; 
AREQUIPA;LA UNION;HUAYNACOTAS; ; ; ; ; ; 
AREQUIPA;LA UNION;PAMPAMARCA; ; ; ; ; ; 
AREQUIPA;LA UNION;PUYCA; ; ; ; ; ; 
AREQUIPA;LA UNION;QUECHUALLA; ; ; ; ; ; 
AREQUIPA;LA UNION;SAYLA; ; ; ; ; ; 
AREQUIPA;LA UNION;TAURIA; ; ; ; ; ; 
AREQUIPA;LA UNION;TOMEPAMPA; ; ; ; ; ; 
AREQUIPA;LA UNION;TORO; ; ; ; ; ; 
AYACUCHO;HUAMANGA;AYACUCHO;125;7;19;0; ; 
AYACUCHO;HUAMANGA;ACOCRO;5;1;2;0; ; 
AYACUCHO;HUAMANGA;ACOS VINCHOS;4;1; ;0; ; 
AYACUCHO;HUAMANGA;CARMEN ALTO;20;2;1;0; ; 
AYACUCHO;HUAMANGA;CHIARA;3;1; ;0; ; 
AYACUCHO;HUAMANGA;OCROS; ; ; ; ; ; 
AYACUCHO;HUAMANGA;PACAYCASA;1;1; ;0; ; 
AYACUCHO;HUAMANGA;QUINUA;7;1;3;0;1; 
AYACUCHO;HUAMANGA;SAN JOSE DE TICLLAS;4; ; ; ; ; 
AYACUCHO;HUAMANGA;SAN JUAN BAUTISTA;34;2;7;0; ; 
AYACUCHO;HUAMANGA;SANTIAGO DE PISCHA; ; ; ; ; ; 
AYACUCHO;HUAMANGA;SOCOS; ; ; ; ; ; 
AYACUCHO;HUAMANGA;TAMBILLO;4;0; ;0; ; 
AYACUCHO;HUAMANGA;VINCHOS;14;2;8;0; ; 
AYACUCHO;HUAMANGA;JESUS NAZARENO;31;2;6;0; ; 
AYACUCHO;HUAMANGA;ANDRES AVELINO CACERES DORREGARAY;21;2;5;0; ; 
AYACUCHO;CANGALLO;CANGALLO;3;1; ;0; ; 
AYACUCHO;CANGALLO;CHUSCHI;2;1; ;0; ; 
AYACUCHO;CANGALLO;LOS MOROCHUCOS;1;1; ;0; ; 
AYACUCHO;CANGALLO;MARIA PARADO DE BELLIDO; ; ; ; ; ; 
AYACUCHO;CANGALLO;PARAS;3;0;1;0;1; 
AYACUCHO;CANGALLO;TOTOS; ; ; ; ; ; 
AYACUCHO;HUANCA SANCOS;SANCOS;2;0;4;0; ; 
AYACUCHO;HUANCA SANCOS;CARAPO; ; ; ; ; ; 
AYACUCHO;HUANCA SANCOS;SACSAMARCA; ; ; ; ; ; 
AYACUCHO;HUANCA SANCOS;SANTIAGO DE LUCANAMARCA; ; ; ; ; ; 
AYACUCHO;HUANTA;HUANTA;22;2;5;0; ; 
AYACUCHO;HUANTA;AYAHUANCO; ; ; ; ; ; 
AYACUCHO;HUANTA;HUAMANGUILLA; ; ; ; ; ; 
AYACUCHO;HUANTA;IGUAIN;4;1;3;0; ; 
AYACUCHO;HUANTA;LURICOCHA;4;0; ;0; ; 
AYACUCHO;HUANTA;SANTILLANA;5;0; ;0; ; 
AYACUCHO;HUANTA;SIVIA;4; ; ; ; ; 
AYACUCHO;HUANTA;LLOCHEGUA;12;1;3;0; ; 
AYACUCHO;HUANTA;CANAYRE;2;1;1;0; ; 
AYACUCHO;HUANTA;UCHURACCAY; ; ; ; ; ; 
AYACUCHO;HUANTA;PUCACOLPA; ; ; ; ; ; 
AYACUCHO;HUANTA;CHACA; ; ; ; ; ; 
AYACUCHO;LA MAR;SAN MIGUEL;4;1;2;0; ; 
AYACUCHO;LA MAR;ANCO; ; ; ; ; ; 
AYACUCHO;LA MAR;AYNA;8;1; ;0; ; 
AYACUCHO;LA MAR;CHILCAS;3;0; ;0; ; 
AYACUCHO;LA MAR;CHUNGUI;1;0;1;0; ; 
AYACUCHO;LA MAR;LUIS CARRANZA; ; ; ; ; ; 
AYACUCHO;LA MAR;SANTA ROSA;8;1;2;0; ; 
AYACUCHO;LA MAR;TAMBO;10;1;1;0;1; 
AYACUCHO;LA MAR;SAMUGARI;2;0;1;0; ; 
AYACUCHO;LA MAR;ANCHIHUAY;3;0;1;0; ; 
AYACUCHO;LA MAR;ORONCCOY; ; ; ; ; ; 
AYACUCHO;LUCANAS;PUQUIO;10;2;4;6; ; 
AYACUCHO;LUCANAS;AUCARA;1;0; ;0; ; 
AYACUCHO;LUCANAS;CABANA;3;0;1;0; ; 
AYACUCHO;LUCANAS;CARMEN SALCEDO;2;1; ;0; ; 
AYACUCHO;LUCANAS;CHAVINA;2;0;1;0; ; 
AYACUCHO;LUCANAS;CHIPAO;3;0;1;0; ; 
AYACUCHO;LUCANAS;HUAC-HUAS; ; ; ; ; ; 
AYACUCHO;LUCANAS;LARAMATE; ; ; ; ; ; 
AYACUCHO;LUCANAS;LEONCIO PRADO;1; ; ; ; ; 
AYACUCHO;LUCANAS;LLAUTA; ; ; ; ; ; 
AYACUCHO;LUCANAS;LUCANAS;2;0;2;0; ; 
AYACUCHO;LUCANAS;OCANA; ; ; ; ; ; 
AYACUCHO;LUCANAS;OTOCA; ; ; ; ; ; 
AYACUCHO;LUCANAS;SAISA; ; ; ; ; ; 
AYACUCHO;LUCANAS;SAN CRISTOBAL;2;0; ;0; ; 
AYACUCHO;LUCANAS;SAN JUAN; ; ; ; ; ; 
AYACUCHO;LUCANAS;SAN PEDRO;4;0; ;0; ; 
AYACUCHO;LUCANAS;SAN PEDRO DE PALCO; ; ; ; ; ; 
AYACUCHO;LUCANAS;SANCOS;4;0; ;0; ; 
AYACUCHO;LUCANAS;SANTA ANA DE HUAYCAHUACHO;2;0; ;0; ; 
AYACUCHO;LUCANAS;SANTA LUCIA; ; ; ; ; ; 
AYACUCHO;PARINACOCHAS;CORACORA;6;1;3;0; ; 
AYACUCHO;PARINACOCHAS;CHUMPI;3;0;1;0; ; 
AYACUCHO;PARINACOCHAS;CORONEL CASTANEDA; ; ; ; ; ; 
AYACUCHO;PARINACOCHAS;PACAPAUSA;4;0;1;0; ; 
AYACUCHO;PARINACOCHAS;PULLO;2;0; ;0; ; 
AYACUCHO;PARINACOCHAS;PUYUSCA; ; ; ; ; ; 
AYACUCHO;PARINACOCHAS;SAN FRANCISCO DE RAVACAYCO; ; ; ; ; ; 
AYACUCHO;PARINACOCHAS;UPAHUACHO; ; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;PAUSA;2;1;1;1; ; 
AYACUCHO;PAUCAR DEL SARA SARA;COLTA;1;0; ;0; ; 
AYACUCHO;PAUCAR DEL SARA SARA;CORCULLA; ; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;LAMPA; ; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;MARCABAMBA; ; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;OYOLO; ; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;PARARCA; ; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;SAN JAVIER DE ALPABAMBA; ; ; ; ; ; 
AYACUCHO;PAUCAR DEL SARA SARA;SAN JOSE DE USHUA;1;4; ;0; ; 
AYACUCHO;PAUCAR DEL SARA SARA;SARA SARA;2;1; ;0; ; 
AYACUCHO;SUCRE;QUEROBAMBA;6;1; ;0; ; 
AYACUCHO;SUCRE;BELEN;1; ; ; ; ; 
AYACUCHO;SUCRE;CHALCOS; ; ; ; ; ; 
AYACUCHO;SUCRE;CHILCAYOC; ; ; ; ; ; 
AYACUCHO;SUCRE;HUACANA; ; ; ; ; ; 
AYACUCHO;SUCRE;MORCOLLA; ; ; ; ; ; 
AYACUCHO;SUCRE;PAICO; ; ; ; ; ; 
AYACUCHO;SUCRE;SAN PEDRO DE LARCAY; ; ; ; ; ; 
AYACUCHO;SUCRE;SAN SALVADOR DE QUIJE;2;1;1;0; ; 
AYACUCHO;SUCRE;SANTIAGO DE PAUCARAY; ; ; ; ; ; 
AYACUCHO;SUCRE;SORAS; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;HUANCAPI; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;ALCAMENCA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;APONGO; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;ASQUIPATA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;CANARIA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;CAYARA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;COLCA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;HUAMANQUIQUIA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;HUANCARAYLLA;4;0;1;0; ; 
AYACUCHO;VICTOR FAJARDO;HUALLA; ;2;2;0;2; 
AYACUCHO;VICTOR FAJARDO;SARHUA; ; ; ; ; ; 
AYACUCHO;VICTOR FAJARDO;VILCANCHOS; ; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;VILCAS HUAMAN;9;0;5;0;1; 
AYACUCHO;VILCAS HUAMAN;ACCOMARCA; ; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;CARHUANCA; ; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;CONCEPCION; ; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;HUAMBALPA;2; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;INDEPENDENCIA; ; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;SAURAMA; ; ; ; ; ; 
AYACUCHO;VILCAS HUAMAN;VISCHONGO; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;CAJAMARCA;202;26;20;10; ; 
CAJAMARCA;CAJAMARCA;ASUNCION; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;CHETILLA; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;COSPAN; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;ENCANADA; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;JESUS; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;LLACANORA; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;LOS BANOS DEL INCA;14;3;1;0; ; 
CAJAMARCA;CAJAMARCA;MAGDALENA; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;MATARA;5;1;1;0; ; 
CAJAMARCA;CAJAMARCA;NAMORA; ; ; ; ; ; 
CAJAMARCA;CAJAMARCA;SAN JUAN; ; ; ; ; ; 
CAJAMARCA;CAJABAMBA;CAJABAMBA;30;2;2;0; ; 
CAJAMARCA;CAJABAMBA;CACHACHI;7;1; ;0; ; 
CAJAMARCA;CAJABAMBA;CONDEBAMBA;6;1; ;0; ; 
CAJAMARCA;CAJABAMBA;SITACOCHA;5;1;1;0; ; 
CAJAMARCA;CELENDIN;CELENDIN;18;1;2;0; ; 
CAJAMARCA;CELENDIN;CHUMUCH; ; ; ; ; ; 
CAJAMARCA;CELENDIN;CORTEGANA; ; ; ; ; ; 
CAJAMARCA;CELENDIN;HUASMIN; ; ; ; ; ; 
CAJAMARCA;CELENDIN;JORGE CHAVEZ; ; ; ; ; ; 
CAJAMARCA;CELENDIN;JOSE GALVEZ; ; ; ; ; ; 
CAJAMARCA;CELENDIN;MIGUEL IGLESIAS; ; ; ; ; ; 
CAJAMARCA;CELENDIN;OXAMARCA; ; ; ; ; ; 
CAJAMARCA;CELENDIN;SOROCHUCO;4;0; ;0; ; 
CAJAMARCA;CELENDIN;SUCRE; ; ; ; ; ; 
CAJAMARCA;CELENDIN;UTCO; ; ; ; ; ; 
CAJAMARCA;CELENDIN;LA LIBERTAD DE PALLAN; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHOTA;24;2;2;0; ; 
CAJAMARCA;CHOTA;ANGUIA; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHADIN; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHIGUIRIP; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHIMBAN; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHOROPAMPA; ; ; ; ; ; 
CAJAMARCA;CHOTA;COCHABAMBA; ; ; ; ; ; 
CAJAMARCA;CHOTA;CONCHAN; ; ; ; ; ; 
CAJAMARCA;CHOTA;HUAMBOS;20;0;2;0; ; 
CAJAMARCA;CHOTA;LAJAS;15;0; ;0; ; 
CAJAMARCA;CHOTA;LLAMA;4;0; ;0; ; 
CAJAMARCA;CHOTA;MIRACOSTA; ; ; ; ; ; 
CAJAMARCA;CHOTA;PACCHA; ; ; ; ; ; 
CAJAMARCA;CHOTA;PION; ; ; ; ; ; 
CAJAMARCA;CHOTA;QUEROCOTO; ; ; ; ; ; 
CAJAMARCA;CHOTA;SAN JUAN DE LICUPIS; ; ; ; ; ; 
CAJAMARCA;CHOTA;TACABAMBA;6;1; ;0; ; 
CAJAMARCA;CHOTA;TOCMOCHE; ; ; ; ; ; 
CAJAMARCA;CHOTA;CHALAMARCA; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;CONTUMAZA;4;1; ;0; ; 
CAJAMARCA;CONTUMAZA;CHILETE; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;CUPISNIQUE; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;GUZMANGO; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;SAN BENITO; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;SANTA CRUZ DE TOLED; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;TANTARICA; ; ; ; ; ; 
CAJAMARCA;CONTUMAZA;YONAN;3;1; ;0; ; 
CAJAMARCA;CUTERVO;CUTERVO;19;1;4;0; ; 
CAJAMARCA;CUTERVO;CALLAYUC; ; ; ; ; ; 
CAJAMARCA;CUTERVO;CHOROS; ; ; ; ; ; 
CAJAMARCA;CUTERVO;CUJILLO; ; ; ; ; ; 
CAJAMARCA;CUTERVO;LA RAMADA; ; ; ; ; ; 
CAJAMARCA;CUTERVO;PIMPINGOS; ; ; ; ; ; 
CAJAMARCA;CUTERVO;QUEROCOTILLO;12;0; ;0; ; 
CAJAMARCA;CUTERVO;SAN ANDRES DE CUTERVO; ; ; ; ; ; 
CAJAMARCA;CUTERVO;SAN JUAN DE CUTERVO; ; ; ; ; ; 
CAJAMARCA;CUTERVO;SAN LUIS DE LUCMA;7; ; ; ; ; 
CAJAMARCA;CUTERVO;SANTA CRUZ; ; ; ; ; ; 
CAJAMARCA;CUTERVO;SANTO DOMINGO DE LA CAPILLA; ; ; ; ; ; 
CAJAMARCA;CUTERVO;SANTO TOMAS; ; ; ; ; ; 
CAJAMARCA;CUTERVO;SOCOTA; ; ; ; ; ; 
CAJAMARCA;CUTERVO;TORIBIO CASANOVA; ; ; ; ; ; 
CAJAMARCA;HUALGAYOC;BAMBAMARCA;38;1;1;0; ; 
CAJAMARCA;HUALGAYOC;CHUGUR; ; ; ; ; ; 
CAJAMARCA;HUALGAYOC;HUALGAYOC;10;1; ;0; ; 
CAJAMARCA;JAEN;JAEN;82;4;6;0; ; 
CAJAMARCA;JAEN;BELLAVISTA;6;0;3;0; ; 
CAJAMARCA;JAEN;CHONTALI; ; ; ; ; ; 
CAJAMARCA;JAEN;COLASAY; ; ; ; ; ; 
CAJAMARCA;JAEN;HUABAL; ; ; ; ; ; 
CAJAMARCA;JAEN;LAS PIRIAS; ; ; ; ; ; 
CAJAMARCA;JAEN;POMAHUACA;2; ; ; ; ; 
CAJAMARCA;JAEN;PUCARA;5;0;1;0; ; 
CAJAMARCA;JAEN;SALLIQUE; ; ; ; ; ; 
CAJAMARCA;JAEN;SAN FELIPE; ; ; ; ; ; 
CAJAMARCA;JAEN;SAN JOSE DEL ALTO; ; ; ; ; ; 
CAJAMARCA;JAEN;SANTA ROSA; ; ; ; ; ; 
CAJAMARCA;SAN IGNACIO;SAN IGNACIO;12;1;3;0; ; 
CAJAMARCA;SAN IGNACIO;CHIRINOS;13;2;1;0; ; 
CAJAMARCA;SAN IGNACIO;HUARANGO; ; ; ; ; ; 
CAJAMARCA;SAN IGNACIO;LA COIPA;8;1; ;0; ; 
CAJAMARCA;SAN IGNACIO;NAMBALLE;24;0;1;0; ; 
CAJAMARCA;SAN IGNACIO;SAN JOSE DE LOURDES;6;0; ;0; ; 
CAJAMARCA;SAN IGNACIO;TABACONAS; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;PEDRO GALVEZ;12;1;1;0; ; 
CAJAMARCA;SAN MARCOS;CHANCAY; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;EDUARDO VILLANUEVA; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;GREGORIO PITA; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;ICHOCAN; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;JOSE MANUEL QUIROZ; ; ; ; ; ; 
CAJAMARCA;SAN MARCOS;JOSE SABOGAL; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;SAN MIGUEL;15;0;2;0; ; 
CAJAMARCA;SAN MIGUEL;BOLIVAR; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;CALQUIS; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;CATILLUC; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;EL PRADO; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;LA FLORIDA; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;LLAPA;10; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;NANCHOC; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;NIEPOS; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;SAN GREGORIO; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;SAN SILVESTRE DE COCHAN; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;TONGOD; ; ; ; ; ; 
CAJAMARCA;SAN MIGUEL;UNION AGUA BLANCA; ; ; ; ; ; 
CAJAMARCA;SAN PABLO;SAN PABLO; ; ; ; ; ; 
CAJAMARCA;SAN PABLO;SAN BERNARDINO; ; ; ; ; ; 
CAJAMARCA;SAN PABLO;SAN LUIS; ; ; ; ; ; 
CAJAMARCA;SAN PABLO;TUMBADEN; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;SANTA CRUZ;9;1; ;0; ; 
CAJAMARCA;SANTA CRUZ;ANDABAMBA; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;CATACHE; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;CHANCAYBANOS; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;LA ESPERANZA; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;NINABAMBA; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;PULAN; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;SAUCEPAMPA; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;SEXI;4;0; ;0; ; 
CAJAMARCA;SANTA CRUZ;UTICYACU; ; ; ; ; ; 
CAJAMARCA;SANTA CRUZ;YAUYUCAN; ; ; ; ; ; 
CALLAO;CALLAO;CALLAO;246;27;28;0; ; 
CALLAO;CALLAO;BELLAVISTA;109;11;4;6;22; 
CALLAO;CALLAO;CARMEN DE LA LEGUA REYNOSO;122;10;10;0; ; 
CALLAO;CALLAO;LA PERLA;119;0;10;5; ; 
CALLAO;CALLAO;LA PUNTA;94;5;6;20; ; 
CALLAO;CALLAO;VENTANILLA;425;50;20;4;4;2
CALLAO;CALLAO;MI PERU;103;5;14;0; ; 
CUSCO;CUSCO;CUSCO;284;20;6;3; ; 
CUSCO;CUSCO;CCORCA; ; ; ; ; ; 
CUSCO;CUSCO;POROY;20;2;1;0; ; 
CUSCO;CUSCO;SAN JERONIMO;35;5;4;0; ; 
CUSCO;CUSCO;SAN SEBASTIAN;80;8;13;0; ; 
CUSCO;CUSCO;SANTIAGO;50;18;15;0; ; 
CUSCO;CUSCO;SAYLLA;6;0;8;0; ; 
CUSCO;CUSCO;WANCHAQ;53;10;5;0; ; 
CUSCO;ACOMAYO;ACOMAYO; ; ; ; ; ; 
CUSCO;ACOMAYO;ACOPIA;3;1;2;0; ; 
CUSCO;ACOMAYO;ACOS; ; ; ; ; ; 
CUSCO;ACOMAYO;MOSOC LLACTA; ; ; ; ; ; 
CUSCO;ACOMAYO;POMACANCHI;8;0;1;0; ; 
CUSCO;ACOMAYO;RONDOCAN; ; ; ; ; ; 
CUSCO;ACOMAYO;SANGARARA; ; ; ; ; ; 
CUSCO;ANTA;ANTA;8;1;2;0; ; 
CUSCO;ANTA;ANCAHUASI;12;1;2;0; ; 
CUSCO;ANTA;CACHIMAYO; ; ; ; ; ; 
CUSCO;ANTA;CHINCHAYPUJIO;6;0; ;0; ; 
CUSCO;ANTA;HUAROCONDO;6;1;1;0; ; 
CUSCO;ANTA;LIMATAMBO;9;0; ;0; ; 
CUSCO;ANTA;MOLLEPATA; ; ; ; ; ; 
CUSCO;ANTA;PUCYURA;6;2;2;0; ; 
CUSCO;ANTA;ZURITE;4;1;2;0; ; 
CUSCO;CALCA;CALCA;16;2;6;0; ; 
CUSCO;CALCA;COYA;10;0; ;0; ; 
CUSCO;CALCA;LAMAY;6;0;1;0; ; 
CUSCO;CALCA;LARES;16;1;3;0; ; 
CUSCO;CALCA;PISAC;22;1;3;0; ; 
CUSCO;CALCA;SAN SALVADOR;5;0;2;0; ; 
CUSCO;CALCA;TARAY;4;2;2;0; ; 
CUSCO;CALCA;YANATILE;8;0;3;0; ; 
CUSCO;CANAS;YANAOCA;14;1;3;0; ; 
CUSCO;CANAS;CHECCA; ; ; ; ; ; 
CUSCO;CANAS;KUNTURKANKI;8;0;2;0; ; 
CUSCO;CANAS;LANGUI;6;0;1;0; ; 
CUSCO;CANAS;LAYO;4;1;2;0; ; 
CUSCO;CANAS;PAMPAMARCA; ; ; ; ; ; 
CUSCO;CANAS;QUEHUE;4;0;1;0; ; 
CUSCO;CANAS;TUPAC AMARU;3;0; ;0; ; 
CUSCO;CANCHIS;SICUANI;28;8;8;0; ;10
CUSCO;CANCHIS;CHECACUPE;7;0;3;0; ; 
CUSCO;CANCHIS;COMBAPATA;8;0;5;0; ; 
CUSCO;CANCHIS;MARANGANI;16;1;2;0; ; 
CUSCO;CANCHIS;PITUMARCA;30;0;4;0; ; 
CUSCO;CANCHIS;SAN PABLO;12;1;2;0; ; 
CUSCO;CANCHIS;SAN PEDRO;9;1;2;1; ; 
